candidate_id,iteration,reference_cluster,matched_resample_cluster,jaccard
R1_PCA_85__GMM_DIAG__K2,927,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,927,1,1,0.6153846153846154
R1_PCA_85__GMM_DIAG__K2,928,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,928,1,1,0.8
R1_PCA_85__GMM_DIAG__K2,929,0,0,0.5454545454545454
R1_PCA_85__GMM_DIAG__K2,929,1,1,0.9152542372881356
R1_PCA_85__GMM_DIAG__K2,930,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,930,1,1,0.5538461538461539
R1_PCA_85__GMM_DIAG__K2,931,0,1,0.13157894736842105
R1_PCA_85__GMM_DIAG__K2,931,1,0,0.45
R1_PCA_85__GMM_DIAG__K2,932,0,1,0.17142857142857143
R1_PCA_85__GMM_DIAG__K2,932,1,0,0.5084745762711864
R1_PCA_85__GMM_DIAG__K2,933,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,933,1,0,0.7846153846153846
R1_PCA_85__GMM_DIAG__K2,934,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,934,1,0,0.7230769230769231
R1_PCA_85__GMM_DIAG__K2,935,0,1,0.14634146341463414
R1_PCA_85__GMM_DIAG__K2,935,1,0,0.4067796610169492
R1_PCA_85__GMM_DIAG__K2,936,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,936,1,0,0.7076923076923077
R1_PCA_85__GMM_DIAG__K2,937,0,0,0.08823529411764706
R1_PCA_85__GMM_DIAG__K2,937,1,1,0.5
R1_PCA_85__GMM_DIAG__K2,938,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,938,1,0,0.8
R1_PCA_85__GMM_DIAG__K2,939,0,0,0.625
R1_PCA_85__GMM_DIAG__K2,939,1,1,0.95
R1_PCA_85__GMM_DIAG__K2,940,0,1,0.1111111111111111
R1_PCA_85__GMM_DIAG__K2,940,1,0,0.47540983606557374
R1_PCA_85__GMM_DIAG__K2,941,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,941,1,0,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,942,0,0,0.16666666666666666
R1_PCA_85__GMM_DIAG__K2,942,1,1,0.4915254237288136
R1_PCA_85__GMM_DIAG__K2,943,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,943,1,0,0.7846153846153846
R1_PCA_85__GMM_DIAG__K2,944,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,944,1,1,0.8
R1_PCA_85__GMM_DIAG__K2,945,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,945,1,1,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,946,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,946,1,0,0.5846153846153846
R1_PCA_85__GMM_DIAG__K2,947,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,947,1,1,0.7076923076923077
R1_PCA_85__GMM_DIAG__K2,948,0,1,0.375
R1_PCA_85__GMM_DIAG__K2,948,1,0,0.8305084745762712
R1_PCA_85__GMM_DIAG__K2,949,0,1,0.19230769230769232
R1_PCA_85__GMM_DIAG__K2,949,1,0,0.65
R1_PCA_85__GMM_DIAG__K2,950,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,950,1,1,0.7692307692307693
R1_PCA_85__GMM_DIAG__K2,951,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,951,1,1,0.5384615384615384
R1_PCA_85__GMM_DIAG__K2,952,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,952,1,1,0.676923076923077
R1_PCA_85__GMM_DIAG__K2,953,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,953,1,1,0.7076923076923077
R1_PCA_85__GMM_DIAG__K2,954,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,954,1,1,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,955,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,955,1,0,0.8153846153846154
R1_PCA_85__GMM_DIAG__K2,956,0,1,0.6666666666666666
R1_PCA_85__GMM_DIAG__K2,956,1,0,0.9672131147540983
R1_PCA_85__GMM_DIAG__K2,957,0,1,0.2608695652173913
R1_PCA_85__GMM_DIAG__K2,957,1,0,0.711864406779661
R1_PCA_85__GMM_DIAG__K2,958,0,0,0.7142857142857143
R1_PCA_85__GMM_DIAG__K2,958,1,1,0.9666666666666667
R1_PCA_85__GMM_DIAG__K2,959,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,959,1,1,0.6615384615384615
R1_PCA_85__GMM_DIAG__K2,960,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,960,1,0,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,961,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,961,1,0,0.7538461538461538
R1_PCA_85__GMM_DIAG__K2,962,0,1,0.8571428571428571
R1_PCA_85__GMM_DIAG__K2,962,1,0,0.9830508474576272
R1_PCA_85__GMM_DIAG__K2,963,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,963,1,0,0.5692307692307692
R1_PCA_85__GMM_DIAG__K2,964,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,964,1,0,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,965,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,965,1,0,0.7692307692307693
R1_PCA_85__GMM_DIAG__K2,966,0,0,1.0
R1_PCA_85__GMM_DIAG__K2,966,1,1,1.0
R1_PCA_85__GMM_DIAG__K2,967,0,1,0.08108108108108109
R1_PCA_85__GMM_DIAG__K2,967,1,0,0.45161290322580644
R1_PCA_85__GMM_DIAG__K2,968,0,0,0.8571428571428571
R1_PCA_85__GMM_DIAG__K2,968,1,1,0.9830508474576272
R1_PCA_85__GMM_DIAG__K2,969,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,969,1,1,0.7538461538461538
R1_PCA_85__GMM_DIAG__K2,970,0,1,0.10810810810810811
R1_PCA_85__GMM_DIAG__K2,970,1,0,0.45901639344262296
R1_PCA_85__GMM_DIAG__K2,971,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,971,1,1,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,972,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,972,1,0,0.5538461538461539
R1_PCA_85__GMM_DIAG__K2,973,0,0,0.4444444444444444
R1_PCA_85__GMM_DIAG__K2,973,1,1,0.9180327868852459
R1_PCA_85__GMM_DIAG__K2,974,0,1,0.8333333333333334
R1_PCA_85__GMM_DIAG__K2,974,1,0,0.9833333333333333
R1_PCA_85__GMM_DIAG__K2,975,0,0,1.0
R1_PCA_85__GMM_DIAG__K2,975,1,1,1.0
R1_PCA_85__GMM_DIAG__K2,976,0,1,0.5555555555555556
R1_PCA_85__GMM_DIAG__K2,976,1,0,0.9333333333333333
R1_PCA_85__GMM_DIAG__K2,977,0,1,0.16216216216216217
R1_PCA_85__GMM_DIAG__K2,977,1,0,0.4745762711864407
R1_PCA_85__GMM_DIAG__K2,978,0,1,0.45454545454545453
R1_PCA_85__GMM_DIAG__K2,978,1,0,0.9
R1_PCA_85__GMM_DIAG__K2,979,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,979,1,1,0.676923076923077
R1_PCA_85__GMM_DIAG__K2,980,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,980,1,0,0.5538461538461539
R1_PCA_85__GMM_DIAG__K2,981,0,0,0.5
R1_PCA_85__GMM_DIAG__K2,981,1,1,0.9166666666666666
R1_PCA_85__GMM_DIAG__K2,982,0,1,0.13333333333333333
R1_PCA_85__GMM_DIAG__K2,982,1,0,0.5737704918032787
R1_PCA_85__GMM_DIAG__K2,983,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,983,1,1,0.7846153846153846
R1_PCA_85__GMM_DIAG__K2,984,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,984,1,0,0.7384615384615385
R1_PCA_85__GMM_DIAG__K2,985,0,1,0.4
R1_PCA_85__GMM_DIAG__K2,985,1,0,0.847457627118644
R1_PCA_85__GMM_DIAG__K2,986,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,986,1,0,0.7538461538461538
R1_PCA_85__GMM_DIAG__K2,987,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,987,1,0,0.7692307692307693
R1_PCA_85__GMM_DIAG__K2,988,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,988,1,1,0.6
R1_PCA_85__GMM_DIAG__K2,989,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,989,1,1,0.7538461538461538
R1_PCA_85__GMM_DIAG__K2,990,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,990,1,1,0.5692307692307692
R1_PCA_85__GMM_DIAG__K2,991,0,1,0.24
R1_PCA_85__GMM_DIAG__K2,991,1,0,0.6779661016949152
R1_PCA_85__GMM_DIAG__K2,992,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,992,1,0,0.7692307692307693
R1_PCA_85__GMM_DIAG__K2,993,0,1,0.17647058823529413
R1_PCA_85__GMM_DIAG__K2,993,1,0,0.5254237288135594
R1_PCA_85__GMM_DIAG__K2,994,0,0,0.14705882352941177
R1_PCA_85__GMM_DIAG__K2,994,1,1,0.5166666666666667
R1_PCA_85__GMM_DIAG__K2,995,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,995,1,1,0.5692307692307692
R1_PCA_85__GMM_DIAG__K2,996,0,1,0.15625
R1_PCA_85__GMM_DIAG__K2,996,1,0,0.55
R1_PCA_85__GMM_DIAG__K2,997,0,1,0.10810810810810811
R1_PCA_85__GMM_DIAG__K2,997,1,0,0.45901639344262296
R1_PCA_85__GMM_DIAG__K2,998,0,0,0.0
R1_PCA_85__GMM_DIAG__K2,998,1,1,0.7538461538461538
R1_PCA_85__GMM_DIAG__K2,999,0,1,0.0
R1_PCA_85__GMM_DIAG__K2,999,1,0,0.7230769230769231
R1_PCA_85__GMM_DIAG__K2,1000,0,0,1.0
R1_PCA_85__GMM_DIAG__K2,1000,1,1,1.0
R1_PCA_85__GMM_DIAG__K4,1,0,1,0.3235294117647059
R1_PCA_85__GMM_DIAG__K4,1,1,2,0.8
R1_PCA_85__GMM_DIAG__K4,1,2,3,1.0
R1_PCA_85__GMM_DIAG__K4,1,3,0,0.40476190476190477
R1_PCA_85__GMM_DIAG__K4,2,0,1,0.4375
R1_PCA_85__GMM_DIAG__K4,2,1,3,0.9
R1_PCA_85__GMM_DIAG__K4,2,2,0,0.0
R1_PCA_85__GMM_DIAG__K4,2,3,2,0.40476190476190477
R1_PCA_85__GMM_DIAG__K4,3,0,1,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,3,1,3,0.6923076923076923
R1_PCA_85__GMM_DIAG__K4,3,2,2,0.8571428571428571
R1_PCA_85__GMM_DIAG__K4,3,3,0,0.41025641025641024
R1_PCA_85__GMM_DIAG__K4,4,0,2,0.3225806451612903
R1_PCA_85__GMM_DIAG__K4,4,1,3,0.6923076923076923
R1_PCA_85__GMM_DIAG__K4,4,2,1,0.13157894736842105
R1_PCA_85__GMM_DIAG__K4,4,3,0,0.5
R1_PCA_85__GMM_DIAG__K4,5,0,2,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,5,1,0,0.7857142857142857
R1_PCA_85__GMM_DIAG__K4,5,2,3,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,5,3,1,0.53125
R1_PCA_85__GMM_DIAG__K4,6,0,2,0.3225806451612903
R1_PCA_85__GMM_DIAG__K4,6,1,1,0.8461538461538461
R1_PCA_85__GMM_DIAG__K4,6,2,0,1.0
R1_PCA_85__GMM_DIAG__K4,6,3,3,0.4864864864864865
R1_PCA_85__GMM_DIAG__K4,7,0,3,0.34285714285714286
R1_PCA_85__GMM_DIAG__K4,7,1,1,0.8461538461538461
R1_PCA_85__GMM_DIAG__K4,7,2,0,0.22727272727272727
R1_PCA_85__GMM_DIAG__K4,7,3,2,0.6
R1_PCA_85__GMM_DIAG__K4,8,0,3,0.3225806451612903
R1_PCA_85__GMM_DIAG__K4,8,1,1,0.8666666666666667
R1_PCA_85__GMM_DIAG__K4,8,2,0,0.0
R1_PCA_85__GMM_DIAG__K4,8,3,2,0.4473684210526316
R1_PCA_85__GMM_DIAG__K4,9,0,0,0.27586206896551724
R1_PCA_85__GMM_DIAG__K4,9,1,1,0.8666666666666667
R1_PCA_85__GMM_DIAG__K4,9,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,9,3,3,0.39473684210526316
R1_PCA_85__GMM_DIAG__K4,10,0,3,0.25
R1_PCA_85__GMM_DIAG__K4,10,1,0,0.3870967741935484
R1_PCA_85__GMM_DIAG__K4,10,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,10,3,1,0.1935483870967742
R1_PCA_85__GMM_DIAG__K4,11,0,0,0.3870967741935484
R1_PCA_85__GMM_DIAG__K4,11,1,2,0.7142857142857143
R1_PCA_85__GMM_DIAG__K4,11,2,1,0.2
R1_PCA_85__GMM_DIAG__K4,11,3,3,0.4444444444444444
R1_PCA_85__GMM_DIAG__K4,12,0,1,0.4666666666666667
R1_PCA_85__GMM_DIAG__K4,12,1,2,0.6666666666666666
R1_PCA_85__GMM_DIAG__K4,12,2,0,0.17857142857142858
R1_PCA_85__GMM_DIAG__K4,12,3,3,0.4
R1_PCA_85__GMM_DIAG__K4,13,0,1,0.3939393939393939
R1_PCA_85__GMM_DIAG__K4,13,1,2,1.0
R1_PCA_85__GMM_DIAG__K4,13,2,3,0.5
R1_PCA_85__GMM_DIAG__K4,13,3,0,0.4838709677419355
R1_PCA_85__GMM_DIAG__K4,14,0,3,0.34375
R1_PCA_85__GMM_DIAG__K4,14,1,0,0.7692307692307693
R1_PCA_85__GMM_DIAG__K4,14,2,2,0.8
R1_PCA_85__GMM_DIAG__K4,14,3,1,0.41025641025641024
R1_PCA_85__GMM_DIAG__K4,15,0,2,0.36363636363636365
R1_PCA_85__GMM_DIAG__K4,15,1,0,1.0
R1_PCA_85__GMM_DIAG__K4,15,2,3,0.5714285714285714
R1_PCA_85__GMM_DIAG__K4,15,3,1,0.4375
R1_PCA_85__GMM_DIAG__K4,16,0,2,0.41379310344827586
R1_PCA_85__GMM_DIAG__K4,16,1,0,1.0
R1_PCA_85__GMM_DIAG__K4,16,2,3,0.5454545454545454
R1_PCA_85__GMM_DIAG__K4,16,3,1,0.5555555555555556
R1_PCA_85__GMM_DIAG__K4,17,0,0,0.3225806451612903
R1_PCA_85__GMM_DIAG__K4,17,1,2,0.7272727272727273
R1_PCA_85__GMM_DIAG__K4,17,2,1,0.22727272727272727
R1_PCA_85__GMM_DIAG__K4,17,3,3,0.3870967741935484
R1_PCA_85__GMM_DIAG__K4,18,0,2,0.32142857142857145
R1_PCA_85__GMM_DIAG__K4,18,1,0,0.75
R1_PCA_85__GMM_DIAG__K4,18,2,3,0.45454545454545453
R1_PCA_85__GMM_DIAG__K4,18,3,1,0.5555555555555556
R1_PCA_85__GMM_DIAG__K4,19,0,1,0.375
R1_PCA_85__GMM_DIAG__K4,19,1,0,0.5625
R1_PCA_85__GMM_DIAG__K4,19,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,19,3,3,0.3076923076923077
R1_PCA_85__GMM_DIAG__K4,20,0,1,0.6571428571428571
R1_PCA_85__GMM_DIAG__K4,20,1,3,1.0
R1_PCA_85__GMM_DIAG__K4,20,2,0,0.0
R1_PCA_85__GMM_DIAG__K4,20,3,2,0.64
R1_PCA_85__GMM_DIAG__K4,21,0,2,0.43333333333333335
R1_PCA_85__GMM_DIAG__K4,21,1,1,0.3793103448275862
R1_PCA_85__GMM_DIAG__K4,21,2,3,1.0
R1_PCA_85__GMM_DIAG__K4,21,3,0,0.4230769230769231
R1_PCA_85__GMM_DIAG__K4,22,0,3,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,22,1,2,0.0
R1_PCA_85__GMM_DIAG__K4,22,2,1,1.0
R1_PCA_85__GMM_DIAG__K4,22,3,0,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,23,0,3,0.27586206896551724
R1_PCA_85__GMM_DIAG__K4,23,1,0,0.0
R1_PCA_85__GMM_DIAG__K4,23,2,1,1.0
R1_PCA_85__GMM_DIAG__K4,23,3,2,0.35555555555555557
R1_PCA_85__GMM_DIAG__K4,24,0,0,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,24,1,2,0.8235294117647058
R1_PCA_85__GMM_DIAG__K4,24,2,3,1.0
R1_PCA_85__GMM_DIAG__K4,24,3,1,0.5142857142857142
R1_PCA_85__GMM_DIAG__K4,25,0,2,0.2903225806451613
R1_PCA_85__GMM_DIAG__K4,25,1,3,1.0
R1_PCA_85__GMM_DIAG__K4,25,2,1,0.6666666666666666
R1_PCA_85__GMM_DIAG__K4,25,3,0,0.4594594594594595
R1_PCA_85__GMM_DIAG__K4,26,0,3,0.5714285714285714
R1_PCA_85__GMM_DIAG__K4,26,1,0,1.0
R1_PCA_85__GMM_DIAG__K4,26,2,1,0.0
R1_PCA_85__GMM_DIAG__K4,26,3,2,0.9444444444444444
R1_PCA_85__GMM_DIAG__K4,27,0,1,0.29411764705882354
R1_PCA_85__GMM_DIAG__K4,27,1,3,0.6923076923076923
R1_PCA_85__GMM_DIAG__K4,27,2,2,0.3076923076923077
R1_PCA_85__GMM_DIAG__K4,27,3,0,0.42424242424242425
R1_PCA_85__GMM_DIAG__K4,28,0,1,0.53125
R1_PCA_85__GMM_DIAG__K4,28,1,2,0.4444444444444444
R1_PCA_85__GMM_DIAG__K4,28,2,3,0.2857142857142857
R1_PCA_85__GMM_DIAG__K4,28,3,0,0.85
R1_PCA_85__GMM_DIAG__K4,29,0,1,0.65625
R1_PCA_85__GMM_DIAG__K4,29,1,0,0.9166666666666666
R1_PCA_85__GMM_DIAG__K4,29,2,2,0.42857142857142855
R1_PCA_85__GMM_DIAG__K4,29,3,3,0.6923076923076923
R1_PCA_85__GMM_DIAG__K4,30,0,1,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,30,1,0,0.8461538461538461
R1_PCA_85__GMM_DIAG__K4,30,2,2,0.16666666666666666
R1_PCA_85__GMM_DIAG__K4,30,3,3,0.24
R1_PCA_85__GMM_DIAG__K4,31,0,3,0.5714285714285714
R1_PCA_85__GMM_DIAG__K4,31,1,1,0.38235294117647056
R1_PCA_85__GMM_DIAG__K4,31,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,31,3,0,0.0
R1_PCA_85__GMM_DIAG__K4,32,0,3,0.36363636363636365
R1_PCA_85__GMM_DIAG__K4,32,1,1,0.0
R1_PCA_85__GMM_DIAG__K4,32,2,2,0.26666666666666666
R1_PCA_85__GMM_DIAG__K4,32,3,0,0.43243243243243246
R1_PCA_85__GMM_DIAG__K4,33,0,2,0.4
R1_PCA_85__GMM_DIAG__K4,33,1,1,0.7692307692307693
R1_PCA_85__GMM_DIAG__K4,33,2,3,0.11428571428571428
R1_PCA_85__GMM_DIAG__K4,33,3,0,0.3684210526315789
R1_PCA_85__GMM_DIAG__K4,34,0,2,0.3870967741935484
R1_PCA_85__GMM_DIAG__K4,34,1,0,0.8823529411764706
R1_PCA_85__GMM_DIAG__K4,34,2,3,0.5714285714285714
R1_PCA_85__GMM_DIAG__K4,34,3,1,0.5172413793103449
R1_PCA_85__GMM_DIAG__K4,35,0,1,0.3793103448275862
R1_PCA_85__GMM_DIAG__K4,35,1,0,0.34210526315789475
R1_PCA_85__GMM_DIAG__K4,35,2,2,0.6666666666666666
R1_PCA_85__GMM_DIAG__K4,35,3,3,0.4117647058823529
R1_PCA_85__GMM_DIAG__K4,36,0,1,0.5
R1_PCA_85__GMM_DIAG__K4,36,1,0,0.75
R1_PCA_85__GMM_DIAG__K4,36,2,2,0.0
R1_PCA_85__GMM_DIAG__K4,36,3,3,0.7777777777777778
R1_PCA_85__GMM_DIAG__K4,37,0,1,0.8055555555555556
R1_PCA_85__GMM_DIAG__K4,37,1,3,0.8125
R1_PCA_85__GMM_DIAG__K4,37,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,37,3,0,0.7142857142857143
R1_PCA_85__GMM_DIAG__K4,38,0,1,0.71875
R1_PCA_85__GMM_DIAG__K4,38,1,3,0.9166666666666666
R1_PCA_85__GMM_DIAG__K4,38,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,38,3,0,0.6666666666666666
R1_PCA_85__GMM_DIAG__K4,39,0,0,0.3125
R1_PCA_85__GMM_DIAG__K4,39,1,3,0.2727272727272727
R1_PCA_85__GMM_DIAG__K4,39,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,39,3,1,0.375
R1_PCA_85__GMM_DIAG__K4,40,0,3,0.3076923076923077
R1_PCA_85__GMM_DIAG__K4,40,1,2,0.8
R1_PCA_85__GMM_DIAG__K4,40,2,1,0.4166666666666667
R1_PCA_85__GMM_DIAG__K4,40,3,0,0.5757575757575758
R1_PCA_85__GMM_DIAG__K4,41,0,1,0.2857142857142857
R1_PCA_85__GMM_DIAG__K4,41,1,3,0.8666666666666667
R1_PCA_85__GMM_DIAG__K4,41,2,2,0.75
R1_PCA_85__GMM_DIAG__K4,41,3,0,0.4444444444444444
R1_PCA_85__GMM_DIAG__K4,42,0,1,0.8571428571428571
R1_PCA_85__GMM_DIAG__K4,42,1,3,0.6363636363636364
R1_PCA_85__GMM_DIAG__K4,42,2,0,0.4166666666666667
R1_PCA_85__GMM_DIAG__K4,42,3,2,0.875
R1_PCA_85__GMM_DIAG__K4,43,0,3,0.3225806451612903
R1_PCA_85__GMM_DIAG__K4,43,1,2,0.7857142857142857
R1_PCA_85__GMM_DIAG__K4,43,2,1,0.0
R1_PCA_85__GMM_DIAG__K4,43,3,0,0.4
R1_PCA_85__GMM_DIAG__K4,44,0,0,0.7741935483870968
R1_PCA_85__GMM_DIAG__K4,44,1,3,0.75
R1_PCA_85__GMM_DIAG__K4,44,2,2,0.5
R1_PCA_85__GMM_DIAG__K4,44,3,1,0.8
R1_PCA_85__GMM_DIAG__K4,45,0,1,0.5
R1_PCA_85__GMM_DIAG__K4,45,1,2,0.9333333333333333
R1_PCA_85__GMM_DIAG__K4,45,2,3,1.0
R1_PCA_85__GMM_DIAG__K4,45,3,0,0.4827586206896552
R1_PCA_85__GMM_DIAG__K4,46,0,3,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,46,1,2,0.3076923076923077
R1_PCA_85__GMM_DIAG__K4,46,2,1,1.0
R1_PCA_85__GMM_DIAG__K4,46,3,0,0.045454545454545456
R1_PCA_85__GMM_DIAG__K4,47,0,1,0.6060606060606061
R1_PCA_85__GMM_DIAG__K4,47,1,3,0.7142857142857143
R1_PCA_85__GMM_DIAG__K4,47,2,2,0.4
R1_PCA_85__GMM_DIAG__K4,47,3,0,0.56
R1_PCA_85__GMM_DIAG__K4,48,0,3,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,48,1,0,0.7142857142857143
R1_PCA_85__GMM_DIAG__K4,48,2,1,0.35714285714285715
R1_PCA_85__GMM_DIAG__K4,48,3,2,0.5161290322580645
R1_PCA_85__GMM_DIAG__K4,49,0,3,0.2727272727272727
R1_PCA_85__GMM_DIAG__K4,49,1,0,1.0
R1_PCA_85__GMM_DIAG__K4,49,2,2,0.0
R1_PCA_85__GMM_DIAG__K4,49,3,1,0.40476190476190477
R1_PCA_85__GMM_DIAG__K4,50,0,2,0.24242424242424243
R1_PCA_85__GMM_DIAG__K4,50,1,3,0.75
R1_PCA_85__GMM_DIAG__K4,50,2,0,0.0
R1_PCA_85__GMM_DIAG__K4,50,3,1,0.4
R1_PCA_85__GMM_DIAG__K4,51,0,2,0.36363636363636365
R1_PCA_85__GMM_DIAG__K4,51,1,0,0.7692307692307693
R1_PCA_85__GMM_DIAG__K4,51,2,3,1.0
R1_PCA_85__GMM_DIAG__K4,51,3,1,0.47058823529411764
R1_PCA_85__GMM_DIAG__K4,52,0,1,0.35294117647058826
R1_PCA_85__GMM_DIAG__K4,52,1,3,0.41379310344827586
R1_PCA_85__GMM_DIAG__K4,52,2,0,1.0
R1_PCA_85__GMM_DIAG__K4,52,3,2,0.17857142857142858
R1_PCA_85__GMM_DIAG__K4,53,0,1,0.5625
R1_PCA_85__GMM_DIAG__K4,53,1,0,0.6153846153846154
R1_PCA_85__GMM_DIAG__K4,53,2,2,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,53,3,3,0.5925925925925926
R1_PCA_85__GMM_DIAG__K4,54,0,3,0.375
R1_PCA_85__GMM_DIAG__K4,54,1,0,0.8571428571428571
R1_PCA_85__GMM_DIAG__K4,54,2,1,0.12903225806451613
R1_PCA_85__GMM_DIAG__K4,54,3,2,0.6666666666666666
R1_PCA_85__GMM_DIAG__K4,55,0,0,0.40625
R1_PCA_85__GMM_DIAG__K4,55,1,1,0.8
R1_PCA_85__GMM_DIAG__K4,55,2,2,1.0
R1_PCA_85__GMM_DIAG__K4,55,3,3,0.3888888888888889
R1_PCA_85__GMM_DIAG__K4,56,0,1,0.3333333333333333
R1_PCA_85__GMM_DIAG__K4,56,1,3,0.8571428571428571
R1_PCA_85__GMM_DIAG__K4,56,2,2,0.18518518518518517
R1_PCA_85__GMM_DIAG__K4,56,3,0,0.391304347826087
R1_PCA_85__GMM_DIAG__K4,57,0,1,0.6428571428571429
R1_PCA_85__GMM_DIAG__K4,57,1,0,0.8823529411764706
R1_PCA_85__GMM_DIAG__K4,57,2,2,0.75
R1_PCA_85__GMM_DIAG__K4,57,3,3,0.7272727272727273
R1_PCA_85__GMM_DIAG__K4,58,0,1,0.3870967741935484
R1_PCA_85__GMM_DIAG__K4,58,1,3,1.0
R1_PCA_85__GMM_DIAG__K4,58,2,2,0.24
R1_PCA_85__GMM_DIAG__K4,58,3,0,1.0
R1_PCA_85__GMM_DIAG__K4,59,0,3,0.3793103448275862
R1_PCA_85__GMM_DIAG__K4,59,1,0,0.8125
R1_PCA_85__GMM_DIAG__K4,59,2,2,0.7142857142857143
R1_PCA_85__GMM_DIAG__K4,59,3,1,0.5806451612903226
R1_PCA_85__GMM_DIAG__K4,60,0,1,0.30303030303030304
R1_PCA_85__GMM_DIAG__K4,60,1,3,0.16666666666666666
R1_PCA_85__GMM_DIAG__K4,60,2,2,0.2857142857142857
R1_PCA_85__GMM_DIAG__K4,60,3,0,0.5483870967741935
R1_PCA_85__GMM_DIAG__K4,61,0,2,0.35294117647058826
R1_PCA_85__GMM_DIAG__K4,61,1,0,1.0
R1_PCA_85__GMM_DIAG__K4,61,2,1,0.25
R1_PCA_85__GMM_DIAG__K4,61,3,3,0.5652173913043478
R1_PCA_85__GMM_DIAG__K4,62,0,0,0.48484848484848486
R1_PCA_85__GMM_DIAG__K4,62,1,3,0.9090909090909091
R1_PCA_85__GMM_DIAG__K4,62,2,2,0.4166666666666667
R1_PCA_85__GMM_DIAG__K4,62,3,1,0.5925925925925926
R1_PCA_85__GMM_DIAG__K4,63,0,3,0.3448275862068966
R1_PCA_85__GMM_DIAG__K4,63,1,2,1.0
R1_PCA_85__GMM_DIAG__K4,63,2,0,0.0
R1_PCA_85__GMM_DIAG__K4,63,3,1,0.5151515151515151
R1_PCA_85__GMM_DIAG__K4,64,0,3,0.65625
R1_PCA_85__GMM_DIAG__K4,64,1,1,0.7692307692307693
R1_PCA_85__GMM_DIAG__K4,64,2,2,0.4166666666666667
R1_PCA_85__GMM_DIAG__K4,64,3,0,0.6818181818181818
R1_PCA_85__GMM_DIAG__K4,65,0,3,0.3548387096774194
R1_PCA_85__GMM_DIAG__K4,65,1,2,0.5185185185185185
R1_PCA_85__GMM_DIAG__K4,65,2,1,1.0
R1_PCA_85__GMM_DIAG__K4,65,3,0,0.23333333333333334
R1_PCA_85__GMM_DIAG__K4,66,0,0,0.3125
