institution_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
INST_044,-0.15514499262567058,-4.4029590030822305,-0.18480423087371178,0.2880977058558415,0.5437399888158193,0.23460452028746745,0.47790480621789916,-0.29843182766777504,0.10901044816266921,-0.025330437446740666,0.20023440088787267,0.1216915356514865,0.16388964402729003
INST_045,0.25557333767035134,1.0017594818014373,0.5338099867060548,1.0343705469633877,-0.8167046404516822,1.3583666802284282,-0.4330672462124719,1.211397446779385,-0.6146790255412083,0.3409144747117737,-0.520917627162024,0.26318867987290784,0.2108576662008784
INST_046,-2.0451817366170446,-1.6603837626928637,0.4556806110937673,0.10764925681094151,-0.6453106309172574,-0.8599298917907803,-0.6724242908079751,-0.2568577812588927,0.2454502702514902,-0.20212711495884683,-0.6065593149437744,-0.40162380792679253,0.04628567473879658
INST_047,0.05720045475144045,-0.029574864033507627,-1.267460458057777,-0.02934653198719929,-0.2313501952206853,-0.3927429706749531,-1.3476556282739363,0.23858988888174543,-0.8332545777546603,1.4339454512210617,0.12509389783296854,0.6458947924273644,-0.13374040630719247
INST_048,-2.399406311294708,1.0440540433986287,2.1313957441907307,-0.6329853700380713,0.20535492319678086,0.2534342701175424,0.4417305725505796,0.0839025679130324,-0.33291748226470497,-0.5388361764793221,-0.18611710726937206,-0.32694475817842245,0.1336793315257653
INST_049,-1.7845569791442335,1.1099290051636312,1.3072095277886862,0.3169068341707722,0.438916277585834,0.20636593823203309,-0.14525277131347614,0.16658516806228552,-0.726966605251629,-0.7734976036264878,-0.25383429391386675,0.025182029525202803,-0.3397385183267294
INST_050,-1.2507751722891174,-2.4421130514932328,0.9688571960468424,0.8189697281290519,-0.31749850943525626,-0.7576610991288988,-1.2169924710306383,-0.23576350162420948,-0.08372806340730625,0.0003100109065210517,-0.08957359476173754,-0.003326985505949388,-0.08439996444280239
INST_051,5.963965741820562,-0.5930641047766018,1.3798848515268407,0.9369741894902931,-0.04782438167899761,-0.08874226649748572,0.30451429951577863,-0.3542639624158919,0.1720729990515899,-0.03507479602144784,-0.40367541264776013,0.34434003856655526,0.06581030975390018
INST_052,-0.15514499262567058,-4.4029590030822305,-0.18480423087371178,0.2880977058558415,0.5437399888158193,0.23460452028746745,0.47790480621789916,-0.29843182766777504,0.10901044816266921,-0.025330437446740666,0.20023440088787267,0.1216915356514865,0.16388964402729003
INST_053,-0.9655522199281461,0.46475663579416354,-0.5146430801388335,0.28543122310977836,-0.709584896216657,1.002460341824695,-0.6980596922384887,0.16136990263774542,-0.07445223912205015,0.30468145569772825,0.5652298040560786,0.20345311672249447,0.027809230985470234
