candidate_id,institution_id,reference_profile,target_profile,certainty_class,rank,is_exact_global_minimum,weighted_l1,l0,total_cost,plausibility_distance,target_margin,changed_features_json,signed_items_json,changes_json,ensemble_support,support_R0_KMEANS,support_R0_WARD,support_R1_PCA85_KMEANS,support_R1_PCA85_WARD,minimum_family_support,maximum_family_support,family_support_range,valid_tau_0.80,valid_tau_0.90,valid_tau_0.95
INST_065__CF03,INST_065,2,1,CORE,3,False,4.499989000028,3,5.249989000028,0.950349437218542,0.0750141906817662,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↓"", ""internet_stability_constraint↓"", ""resource_constraint_score↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3556910569105691,0.2,0.5409836065573771,0.148,0.5458333333333333,0.148,0.5458333333333333,0.39783333333333326,False,False,False
INST_065__CF04,INST_065,2,1,CORE,4,False,4.499991000018,3,5.249991000018,0.944446384763254,0.018250863702431,"[""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""resource_constraint_score""]","[""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""resource_constraint_score↓""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 1.0, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3119918699186992,0.172,0.4959016393442623,0.128,0.4625,0.128,0.4959016393442623,0.3679016393442623,False,False,False
INST_065__CF05,INST_065,2,1,CORE,5,False,4.499990000023,4,5.499990000023,0.821304502724949,0.0189529724766326,"[""device_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""resource_constraint_score""]","[""device_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""resource_constraint_score↓""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3119918699186992,0.184,0.5245901639344263,0.108,0.44166666666666665,0.108,0.5245901639344263,0.41659016393442627,False,False,False
INST_066__CF01,INST_066,1,2,BOUNDARY,1,True,1.8333298888954812,2,2.3333298888954817,0.796250313555664,0.0864728969768147,"[""training_deficit_score"", ""administrative_disorganization_constraint""]","[""training_deficit_score↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""training_deficit_score"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.7103658536585366,0.816,0.5819672131147541,0.86,0.575,0.575,0.86,0.28500000000000003,False,False,False
INST_066__CF02,INST_066,1,2,BOUNDARY,2,False,1.999996000008,2,2.499996000008,0.783966093602386,0.8716221144602412,"[""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""internet_stability_constraint↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9949186991869918,0.992,0.9877049180327869,1.0,1.0,0.9877049180327869,1.0,0.012295081967213073,True,True,True
INST_066__CF03,INST_066,1,2,BOUNDARY,3,False,1.9999962500071249,2,2.4999962500071247,0.7679608837697856,0.8940948125265105,"[""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""administrative_disorganization_constraint↓"", ""recording_system_constraint↑""]","[{""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.6666666666666666, ""to"": 1.0, ""delta"": 0.33333333333333337, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.975609756097561,0.952,0.9631147540983607,1.0,0.9875,0.952,1.0,0.04800000000000004,True,True,True
INST_066__CF04,INST_066,1,2,BOUNDARY,4,False,2.499994000015,2,2.999994000015,0.7603144827497648,0.9866229437729092,"[""device_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.3333333333333333, ""to"": 0.6666666666666666, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9989837398373984,1.0,0.9959016393442623,1.0,1.0,0.9959016393442623,1.0,0.004098360655737654,True,True,True
INST_066__CF05,INST_066,1,2,BOUNDARY,5,False,2.333328888897481,3,3.083328888897481,0.7410914070784027,0.6642821875476574,"[""training_deficit_score"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""training_deficit_score↑"", ""internet_stability_constraint↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""training_deficit_score"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9827235772357723,0.984,0.9713114754098361,1.0,0.975,0.9713114754098361,1.0,0.02868852459016391,True,True,True
INST_071__CF01,INST_071,2,1,CORE,1,True,2.99999450001025,3,3.74999450001025,0.9524385483523712,0.0895629058014941,"[""recording_system_constraint"", ""system_change_resistance_constraint"", ""resource_constraint_score""]","[""recording_system_constraint↓"", ""system_change_resistance_constraint↑"", ""resource_constraint_score↓""]","[{""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.29471544715447157,0.088,0.4672131147540984,0.132,0.5041666666666667,0.088,0.5041666666666667,0.4161666666666667,False,False,False
INST_071__CF02,INST_071,2,1,CORE,2,False,2.999992750018375,4,3.999992750018375,0.942517742879566,0.0789170545731927,"[""device_constraint"", ""digital_tool_variety_constraint"", ""recording_system_constraint"", ""system_change_resistance_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""recording_system_constraint↓"", ""system_change_resistance_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.6, ""to"": 0.2, ""delta"": -0.39999999999999997, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.25, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.4247967479674797,0.248,0.6311475409836066,0.252,0.5791666666666667,0.248,0.6311475409836066,0.3831475409836066,False,False,False
INST_071__CF03,INST_071,2,1,CORE,3,False,2.9999942500111247,4,3.9999942500111247,0.9106470892819074,0.0591749202341285,"[""internet_stability_constraint"", ""recording_system_constraint"", ""system_change_resistance_constraint"", ""resource_constraint_score""]","[""internet_stability_constraint↓"", ""recording_system_constraint↓"", ""system_change_resistance_constraint↑"", ""resource_constraint_score↓""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.25, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3150406504065041,0.128,0.5081967213114754,0.16,0.475,0.128,0.5081967213114754,0.3801967213114754,False,False,False
INST_071__CF04,INST_071,2,1,CORE,4,False,3.4999912500231254,3,4.249991250023125,0.9343619523372168,0.0506700537532163,"[""device_constraint"", ""recording_system_constraint"", ""system_change_resistance_constraint""]","[""device_constraint↓"", ""recording_system_constraint↓"", ""system_change_resistance_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.40447154471544716,0.228,0.6516393442622951,0.208,0.5416666666666666,0.208,0.6516393442622951,0.4436393442622951,False,False,False
INST_071__CF05,INST_071,2,1,CORE,5,False,3.4999925000162504,3,4.24999250001625,0.910942110755753,0.0545605597989173,"[""digital_tool_variety_constraint"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint""]","[""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑"", ""system_change_resistance_constraint↑""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.6, ""to"": 0.2, ""delta"": -0.39999999999999997, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.35365853658536583,0.224,0.5204918032786885,0.216,0.4625,0.216,0.5204918032786885,0.3044918032786885,False,False,False
INST_073__CF01,INST_073,1,2,HALO,1,True,2.999992750018375,4,3.999992750018375,0.7983358100156558,0.8317465710340839,"[""digital_usage_constraint_score"", ""digital_tool_variety_constraint"", ""time_constraint_score"", ""admin_time_load_constraint""]","[""digital_usage_constraint_score↑"", ""digital_tool_variety_constraint↑"", ""time_constraint_score↓"", ""admin_time_load_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.4, ""to"": 0.8, ""delta"": 0.4, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""time_constraint_score"", ""from"": 0.75, ""to"": 0.5, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9939024390243902,1.0,0.9877049180327869,1.0,0.9875,0.9875,1.0,0.012499999999999956,True,True,True
INST_073__CF02,INST_073,1,2,HALO,2,False,2.99999350001525,4,3.99999350001525,0.7823044062384753,0.5614982469950838,"[""digital_usage_constraint_score"", ""time_constraint_score"", ""recording_system_constraint"", ""admin_time_load_constraint""]","[""digital_usage_constraint_score↑"", ""time_constraint_score↓"", ""recording_system_constraint↑"", ""admin_time_load_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""time_constraint_score"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.6666666666666666, ""to"": 1.0, ""delta"": 0.33333333333333337, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9207317073170732,0.928,0.8729508196721312,0.984,0.8958333333333334,0.8729508196721312,0.984,0.11104918032786881,True,True,False
INST_077__CF01,INST_077,1,2,HALO,1,True,2.99999350001525,3,3.74999350001525,0.7899128039618425,0.3558425823884699,"[""digital_usage_constraint_score"", ""recording_system_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↑"", ""recording_system_constraint↑"", ""resource_constraint_score↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.3333333333333333, ""to"": 1.0, ""delta"": 0.6666666666666667, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.834349593495935,0.88,0.7131147540983607,0.964,0.775,0.7131147540983607,0.964,0.2508852459016393,True,False,False
INST_077__CF02,INST_077,1,2,HALO,2,False,2.99999300001725,4,3.99999300001725,0.7963775928769403,0.3266406027743826,"[""digital_usage_constraint_score"", ""digital_tool_variety_constraint"", ""recording_system_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↑"", ""digital_tool_variety_constraint↑"", ""recording_system_constraint↑"", ""resource_constraint_score↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.4, ""to"": 0.6, ""delta"": 0.19999999999999996, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.3333333333333333, ""to"": 0.6666666666666666, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.8790650406504065,0.944,0.7868852459016393,0.992,0.7875,0.7868852459016393,0.992,0.20511475409836066,True,False,False
INST_077__CF03,INST_077,1,2,HALO,3,False,3.499992250018125,4,4.499992250018125,0.7809608769132368,0.6861972192199239,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""recording_system_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↑"", ""internet_stability_constraint↑"", ""recording_system_constraint↑"", ""resource_constraint_score↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.3333333333333333, ""to"": 0.6666666666666666, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.25, ""to"": 1.0, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9634146341463414,0.984,0.9508196721311475,0.992,0.925,0.925,0.992,0.06699999999999995,True,True,True
INST_077__CF04,INST_077,1,2,HALO,4,False,3.49999250001725,4,4.49999250001725,0.7784078405249616,0.712578492642383,"[""digital_usage_constraint_score"", ""recording_system_constraint"", ""system_change_resistance_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↑"", ""recording_system_constraint↑"", ""system_change_resistance_constraint↓"", ""resource_constraint_score↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.3333333333333333, ""to"": 1.0, ""delta"": 0.6666666666666667, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.25, ""to"": 0.0, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9329268292682927,0.948,0.8770491803278688,0.992,0.9125,0.8770491803278688,0.992,0.11495081967213117,True,True,False
INST_077__CF05,INST_077,1,2,HALO,5,False,3.499992750016375,4,4.499992750016375,0.7781210259909817,0.623193236805895,"[""digital_usage_constraint_score"", ""recording_system_constraint"", ""admin_time_load_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↑"", ""recording_system_constraint↑"", ""admin_time_load_constraint↓"", ""resource_constraint_score↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 0.3333333333333333, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.3333333333333333, ""to"": 1.0, ""delta"": 0.6666666666666667, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9126016260162602,0.904,0.8524590163934426,0.984,0.9083333333333333,0.8524590163934426,0.984,0.13154098360655742,True,True,False
